GLOBALEVENTID	SQLDATE	MonthYear	Year	FractionDate	Actor1Code	Actor1Name	Actor1CountryCode	Actor1KnownGroupCode	Actor1EthnicCode	Actor1Religion1Code	Actor1Religion2Code	Actor1Type1Code	Actor1Type2Code	Actor1Type3Code	Actor2Code	Actor2Name	Actor2CountryCode	Actor2KnownGroupCode	Actor2EthnicCode	Actor2Religion1Code	Actor2Religion2Code	Actor2Type1Code	Actor2Type2Code	Actor2Type3Code	IsRootEvent	EventCode	EventBaseCode	EventRootCode	QuadClass	GoldsteinScale	NumMentions	NumSources	NumArticles	AvgTone	Actor1Geo_Type	Actor1Geo_FullName	Actor1Geo_CountryCode	Actor1Geo_ADM1Code	Actor1Geo_Lat	Actor1Geo_Long	Actor1Geo_FeatureID	Actor2Geo_Type	Actor2Geo_FullName	Actor2Geo_CountryCode	Actor2Geo_ADM1Code	Actor2Geo_Lat	Actor2Geo_Long	Actor2Geo_FeatureID	ActionGeo_Type	ActionGeo_FullName	ActionGeo_CountryCode	ActionGeo_ADM1Code	ActionGeo_Lat	ActionGeo_Long	ActionGeo_FeatureID	DATEADDED	SOURCEURL
20150401.export.CSV:421873639	20150401	201504	2015	2015.2493	NZLGOVBUSGOVMIL	GERRY BROWNLEE	NZL					GOV	BUS	GOV	IRQ	IRAQ	IRQ								1	030	030	03	1	4.0	10	1	10	-1.60427807486631	1	Australia	AS	AS	-27	133	AS	1	Iraq	IZ	IZ	33	44	IZ	1	Iraq	IZ	IZ	33	44	IZ	20150401	http://www.bernama.com.my/bernama/v8/wn/newsworld.php?id=1122008
20150401.export.CSV:421873640	20150401	201504	2015	2015.2493	NZLGOVBUSGOVMIL	GERRY BROWNLEE	NZL					GOV	BUS	GOV	IRQ	IRAQ	IRQ								1	050	050	05	1	3.5	10	1	10	-1.60427807486631	1	Australia	AS	AS	-27	133	AS	1	Iraq	IZ	IZ	33	44	IZ	1	Australia	AS	AS	-27	133	AS	20150401	http://www.bernama.com.my/bernama/v8/wn/newsworld.php?id=1122008
20150401.export.CSV:421873641	20150401	201504	2015	2015.2493	NZLGOVBUSGOVMIL	GERRY BROWNLEE	NZL					GOV	BUS	GOV	NZL	NEW ZEALAND	NZL								1	0833	083	08	2	5.0	6	1	6	-1.60427807486631	1	Australia	AS	AS	-27	133	AS	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	20150401	http://www.bernama.com.my/bernama/v8/wn/newsworld.php?id=1122008
20150401.export.CSV:421873642	20150401	201504	2015	2015.2493	NZLGOVBUSGOVMIL	GERRY BROWNLEE	NZL					GOV	BUS	GOV	NZL	NEW ZEALAND	NZL								1	0833	083	08	2	5.0	4	1	4	-1.60427807486631	1	Australia	AS	AS	-27	133	AS	1	Iraq	IZ	IZ	33	44	IZ	1	Iraq	IZ	IZ	33	44	IZ	20150401	http://www.bernama.com.my/bernama/v8/wn/newsworld.php?id=1122008
20150401.export.CSV:421875903	20150401	201504	2015	2015.2493	FJI	FIJIAN	FJI								NZL	NEW ZEALAND	NZL								0	050	050	05	1	3.5	4	1	4	1.95694716242661	1	Fiji	FJ	FJ	-18	175	FJ	1	New Zealand	NZ	NZ	-41	174	NZ	1	Fiji	FJ	FJ	-18	175	FJ	20150401	http://news.navy.gov.au/en/Apr2015/Operations/1927
20150401.export.CSV:421875904	20150401	201504	2015	2015.2493	FJI	FIJIAN	FJI								NZL	NEW ZEALAND	NZL								0	050	050	05	1	3.5	1	1	1	1.95694716242661	1	France	FR	FR	46	2	FR	1	Australia	AS	AS	-27	133	AS	1	Fiji	FJ	FJ	-18	175	FJ	20150401	http://news.navy.gov.au/en/Apr2015/Operations/1927
20150401.export.CSV:421875916	20150401	201504	2015	2015.2493	FRA	FRENCH	FRA								NZL	NEW ZEALAND	NZL								0	050	050	05	1	3.5	1	1	1	1.95694716242661	1	Australia	AS	AS	-27	133	AS	1	Australia	AS	AS	-27	133	AS	1	Fiji	FJ	FJ	-18	175	FJ	20150401	http://news.navy.gov.au/en/Apr2015/Operations/1927
20150401.export.CSV:421875917	20150401	201504	2015	2015.2493	FRA	FRENCH	FRA								NZL	NEW ZEALAND	NZL								0	050	050	05	1	3.5	4	1	4	1.95694716242661	1	France	FR	FR	46	2	FR	1	New Zealand	NZ	NZ	-41	174	NZ	1	Fiji	FJ	FJ	-18	175	FJ	20150401	http://news.navy.gov.au/en/Apr2015/Operations/1927
20150401.export.CSV:421876576	20150401	201504	2015	2015.2493	NZL	NEW ZEALAND	NZL								FJI	FIJIAN	FJI								0	050	050	05	1	3.5	1	1	1	1.95694716242661	1	Australia	AS	AS	-27	133	AS	1	France	FR	FR	46	2	FR	1	Fiji	FJ	FJ	-18	175	FJ	20150401	http://news.navy.gov.au/en/Apr2015/Operations/1927
20150401.export.CSV:421876577	20150401	201504	2015	2015.2493	NZL	NEW ZEALAND	NZL								FJI	FIJIAN	FJI								0	050	050	05	1	3.5	4	1	4	1.95694716242661	1	New Zealand	NZ	NZ	-41	174	NZ	1	Fiji	FJ	FJ	-18	175	FJ	1	Fiji	FJ	FJ	-18	175	FJ	20150401	http://news.navy.gov.au/en/Apr2015/Operations/1927
20150401.export.CSV:421876578	20150401	201504	2015	2015.2493	NZL	NEW ZEALAND	NZL								FRA	FRENCH	FRA								0	050	050	05	1	3.5	3	1	3	1.95694716242661	1	New Zealand	NZ	NZ	-41	174	NZ	1	France	FR	FR	46	2	FR	1	Fiji	FJ	FJ	-18	175	FJ	20150401	http://news.navy.gov.au/en/Apr2015/Operations/1927
20150401.export.CSV:421876579	20150401	201504	2015	2015.2493	NZL	NEW ZEALAND	NZL								FRA	FRENCH	FRA								0	050	050	05	1	3.5	2	1	2	1.95694716242661	1	Tonga	TN	TN	-20	-175	TN	1	Tonga	TN	TN	-20	-175	TN	1	Tonga	TN	TN	-20	-175	TN	20150401	http://news.navy.gov.au/en/Apr2015/Operations/1927
20150401.export.CSV:421876580	20150401	201504	2015	2015.2493	NZL	NEW ZEALAND	NZL								SLB	SOLOMON ISLAND	SLB								0	050	050	05	1	3.5	1	1	1	1.95694716242661	1	Australia	AS	AS	-27	133	AS	1	New Zealand	NZ	NZ	-41	174	NZ	1	Fiji	FJ	FJ	-18	175	FJ	20150401	http://news.navy.gov.au/en/Apr2015/Operations/1927
20150401.export.CSV:421876581	20150401	201504	2015	2015.2493	NZL	NEW ZEALAND	NZL								SLB	SOLOMON ISLAND	SLB								0	050	050	05	1	3.5	3	1	3	1.95694716242661	1	New Zealand	NZ	NZ	-41	174	NZ	4	Auki, Solomon Islands (general), Solomon Islands	BP	BP00	-8.76761	160.703	-1544935	1	Fiji	FJ	FJ	-18	175	FJ	20150401	http://news.navy.gov.au/en/Apr2015/Operations/1927
20150401.export.CSV:421876582	20150401	201504	2015	2015.2493	NZL	NEW ZEALAND	NZL								SLB	SOLOMON ISLAND	SLB								0	050	050	05	1	3.5	1	1	1	1.95694716242661	1	New Zealand	NZ	NZ	-41	174	NZ	1	France	FR	FR	46	2	FR	1	Fiji	FJ	FJ	-18	175	FJ	20150401	http://news.navy.gov.au/en/Apr2015/Operations/1927
20150401.export.CSV:421876702	20150401	201504	2015	2015.2493	SLB	SOLOMON ISLAND	SLB								NZL	NEW ZEALAND	NZL								0	050	050	05	1	3.5	3	1	3	1.95694716242661	4	Auki, Solomon Islands (general), Solomon Islands	BP	BP00	-8.76761	160.703	-1544935	1	New Zealand	NZ	NZ	-41	174	NZ	1	Fiji	FJ	FJ	-18	175	FJ	20150401	http://news.navy.gov.au/en/Apr2015/Operations/1927
20150401.export.CSV:421876703	20150401	201504	2015	2015.2493	SLB	SOLOMON ISLAND	SLB								NZL	NEW ZEALAND	NZL								0	050	050	05	1	3.5	1	1	1	1.95694716242661	1	France	FR	FR	46	2	FR	1	New Zealand	NZ	NZ	-41	174	NZ	1	Fiji	FJ	FJ	-18	175	FJ	20150401	http://news.navy.gov.au/en/Apr2015/Operations/1927
20150401.export.CSV:421876704	20150401	201504	2015	2015.2493	SLB	SOLOMON ISLAND	SLB								NZL	NEW ZEALAND	NZL								0	050	050	05	1	3.5	1	1	1	1.95694716242661	1	New Zealand	NZ	NZ	-41	174	NZ	1	Australia	AS	AS	-27	133	AS	1	Fiji	FJ	FJ	-18	175	FJ	20150401	http://news.navy.gov.au/en/Apr2015/Operations/1927
20150401.export.CSV:421881441	20150401	201504	2015	2015.2493	IRQ	IRAQ	IRQ								NZLGOVBUSGOVMIL	GERRY BROWNLEE	NZL					GOV	BUS	GOV	0	030	030	03	1	4.0	16	2	16	-0.64829992014458	1	Iraq	IZ	IZ	33	44	IZ	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	20150401	http://www.china.org.cn/world/Off_the_Wire/2015-04/01/content_35215418.htm
20150401.export.CSV:421881442	20150401	201504	2015	2015.2493	IRQ	IRAQ	IRQ								NZLGOVBUSGOVMIL	GERRY BROWNLEE	NZL					GOV	BUS	GOV	0	030	030	03	1	4.0	4	2	4	-0.64829992014458	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	20150401	http://www.china.org.cn/world/Off_the_Wire/2015-04/01/content_35215418.htm
20150401.export.CSV:421881799	20150401	201504	2015	2015.2493	NZLGOVBUSGOVMIL	GERRY BROWNLEE	NZL					GOV	BUS	GOV	IRQ	IRAQ	IRQ								0	030	030	03	1	4.0	16	2	16	-0.64829992014458	1	New Zealand	NZ	NZ	-41	174	NZ	1	Iraq	IZ	IZ	33	44	IZ	1	Iraq	IZ	IZ	33	44	IZ	20150401	http://www.china.org.cn/world/Off_the_Wire/2015-04/01/content_35215418.htm
20150401.export.CSV:421881800	20150401	201504	2015	2015.2493	NZLGOVBUSGOVMIL	GERRY BROWNLEE	NZL					GOV	BUS	GOV	IRQ	IRAQ	IRQ								0	030	030	03	1	4.0	4	2	4	-0.64829992014458	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	20150401	http://www.china.org.cn/world/Off_the_Wire/2015-04/01/content_35215418.htm
20150401.export.CSV:421881801	20150401	201504	2015	2015.2493	NZLGOVBUSGOVMIL	GERRY BROWNLEE	NZL					GOV	BUS	GOV	NZL	NEW ZEALAND	NZL								0	0833	083	08	2	5.0	4	2	4	-0.64829992014458	1	New Zealand	NZ	NZ	-41	174	NZ	1	Iraq	IZ	IZ	33	44	IZ	1	Iraq	IZ	IZ	33	44	IZ	20150401	http://www.china.org.cn/world/Off_the_Wire/2015-04/01/content_35215418.htm
20150401.export.CSV:421881802	20150401	201504	2015	2015.2493	NZLGOVBUSGOVMIL	GERRY BROWNLEE	NZL					GOV	BUS	GOV	NZL	NEW ZEALAND	NZL								0	0833	083	08	2	5.0	16	2	16	-0.64829992014458	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	20150401	http://www.china.org.cn/world/Off_the_Wire/2015-04/01/content_35215418.htm
20150401.export.CSV:421963090	20150401	201504	2015	2015.2493	GBR	BIRMINGHAM	GBR								NZLMIL	NEW ZEALAND	NZL					MIL			1	043	043	04	1	2.8	5	1	5	1.34228187919463	1	United Kingdom	UK	UK	54	-2	UK	4	Ohakea, New Zealand (general), New Zealand	NZ	NZ00	-40.2	175.4	-1514885	1	United Kingdom	UK	UK	54	-2	UK	20150401	http://www.flightglobal.com/news/articles/picture-last-t-6c-trainers-head-for-new-zealand-410798/
20150401.export.CSV:421963877	20150401	201504	2015	2015.2493	NZLMIL	NEW ZEALAND	NZL					MIL			GBR	BIRMINGHAM	GBR								1	042	042	04	1	1.9	5	1	5	1.34228187919463	4	Ohakea, New Zealand (general), New Zealand	NZ	NZ00	-40.2	175.4	-1514885	4	Ohakea, New Zealand (general), New Zealand	NZ	NZ00	-40.2	175.4	-1514885	4	Ohakea, New Zealand (general), New Zealand	NZ	NZ00	-40.2	175.4	-1514885	20150401	http://www.flightglobal.com/news/articles/picture-last-t-6c-trainers-head-for-new-zealand-410798/
20150402.export.CSV:422127197	20150402	201504	2015	2015.2521	NZL	NEW ZEALAND	NZL								NZLGOVBUSGOVMIL	GERRY BROWNLEE	NZL					GOV	BUS	GOV	1	057	057	05	1	8.0	10	2	10	-2.52289666656636	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	20150402	https://nz.news.yahoo.com/a/-/top-stories/26916090/rnzaf-nh90s-a-scandal-nz-first/
20150402.export.CSV:422127200	20150402	201504	2015	2015.2521	NZLGOVBUSGOVMIL	GERRY BROWNLEE	NZL					GOV	BUS	GOV	NZL	NEW ZEALAND	NZL								1	057	057	05	1	8.0	10	2	10	-2.52289666656636	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	20150402	https://nz.news.yahoo.com/a/-/top-stories/26916090/rnzaf-nh90s-a-scandal-nz-first/
20150402.export.CSV:422127201	20150402	201504	2015	2015.2521	NZLGOVBUSGOVMIL	GERRY BROWNLEE	NZL					GOV	BUS	GOV	NZL	NEW ZEALAND	NZL								1	080	080	08	2	5.0	10	2	10	-2.52289666656636	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	20150402	https://nz.news.yahoo.com/a/-/top-stories/26916090/rnzaf-nh90s-a-scandal-nz-first/
20150402.export.CSV:422134807	20150402	201504	2015	2015.2521	NZL	NEW ZEALAND	NZL								NZLGOVBUSGOVMIL	GERRY BROWNLEE	NZL					GOV	BUS	GOV	1	057	057	05	1	8.0	5	1	5	-2.76035131744041	0		NZ	NZF9	-39.3333	174.25	11483308	0		NZ	NZF9	-39.3333	174.25	11483308	0		NZ	NZF9	-39.3333	174.25	11483308	20150402	http://www.scoop.co.nz/stories/PA1504/S00049/rnzaf-nh90s-a-scandal.htm
20150402.export.CSV:422134813	20150402	201504	2015	2015.2521	NZLGOVBUSGOVMIL	GERRY BROWNLEE	NZL					GOV	BUS	GOV	NZL	NEW ZEALAND	NZL								1	057	057	05	1	8.0	5	1	5	-2.76035131744041	0		NZ	NZF9	-39.3333	174.25	11483308	0		NZ	NZF9	-39.3333	174.25	11483308	0		NZ	NZF9	-39.3333	174.25	11483308	20150402	http://www.scoop.co.nz/stories/PA1504/S00049/rnzaf-nh90s-a-scandal.htm
20150402.export.CSV:422134814	20150402	201504	2015	2015.2521	NZLGOVBUSGOVMIL	GERRY BROWNLEE	NZL					GOV	BUS	GOV	NZL	NEW ZEALAND	NZL								1	080	080	08	2	5.0	2	1	2	-2.76035131744041	0		NZ	NZF9	-39.3333	174.25	11483308	4	Kohinga, New Zealand (general), New Zealand	NZ	NZ00	-39.4167	176.35	-1511957	0		NZ	NZF9	-39.3333	174.25	11483308	20150402	http://www.scoop.co.nz/stories/PA1504/S00049/rnzaf-nh90s-a-scandal.htm
20150402.export.CSV:422134815	20150402	201504	2015	2015.2521	NZLGOVBUSGOVMIL	GERRY BROWNLEE	NZL					GOV	BUS	GOV	NZL	NEW ZEALAND	NZL								1	080	080	08	2	5.0	3	1	3	-2.76035131744041	0		NZ	NZF9	-39.3333	174.25	11483308	0		NZ	NZF9	-39.3333	174.25	11483308	0		NZ	NZF9	-39.3333	174.25	11483308	20150402	http://www.scoop.co.nz/stories/PA1504/S00049/rnzaf-nh90s-a-scandal.htm
20150402.export.CSV:422137712	20150402	201504	2015	2015.2521	GOV	PRINCE						GOV			NZL	NEW ZEALAND	NZL								0	036	036	03	1	4.0	5	1	5	2.02702702702703	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	20150402	http://royalcentral.co.uk/princeharry/prince-harry-set-to-begin-australian-army-attachment-next-week-46783
20150402.export.CSV:422138624	20150402	201504	2015	2015.2521	NZL	NEW ZEALAND	NZL								GOV	PRINCE						GOV			0	036	036	03	1	4.0	5	1	5	2.02702702702703	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	20150402	http://royalcentral.co.uk/princeharry/prince-harry-set-to-begin-australian-army-attachment-next-week-46783
20150402.export.CSV:422138625	20150402	201504	2015	2015.2521	NZL	NEW ZEALAND	NZL								NZLGOV	NEW ZEALAND	NZL					GOV			0	036	036	03	1	4.0	5	1	5	2.02702702702703	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	20150402	http://royalcentral.co.uk/princeharry/prince-harry-set-to-begin-australian-army-attachment-next-week-46783
20150402.export.CSV:422138629	20150402	201504	2015	2015.2521	NZLGOV	NEW ZEALAND	NZL					GOV			NZL	NEW ZEALAND	NZL								0	036	036	03	1	4.0	5	1	5	2.02702702702703	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	20150402	http://royalcentral.co.uk/princeharry/prince-harry-set-to-begin-australian-army-attachment-next-week-46783
20150402.export.CSV:422143604	20150402	201504	2015	2015.2521											NZL	NEW ZEALAND	NZL								0	036	036	03	1	4.0	30	3	30	3.84624017957352	0							1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	20150402	http://www.heraldsun.com.au/news/national/prince-harry-to-embed-with-the-australian-army-in-sydney-darwin-and-perth/story-fni0xqrb-1227288980403?nk=9cd5bde80315c0e7d0db83ae9d3fb81d
20150402.export.CSV:422144824	20150402	201504	2015	2015.2521	NZL	NEW ZEALAND	NZL																		1	036	036	03	1	4.0	422	13	422	3.26557217767055	1	New Zealand	NZ	NZ	-41	174	NZ	0							1	New Zealand	NZ	NZ	-41	174	NZ	20150402	http://www.heraldsun.com.au/news/national/prince-harry-to-embed-with-the-australian-army-in-sydney-darwin-and-perth/story-fni0xqrb-1227288980403?nk=9cd5bde80315c0e7d0db83ae9d3fb81d
20150402.export.CSV:422263337	20150402	201504	2015	2015.2521	MIL	AIR FORCE						MIL			NZL	NEW ZEALAND	NZL								1	036	036	03	1	4.0	10	1	10	2.40549828178694	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	20150402	http://www.nzdf.mil.nz/news/media-releases/2015/20150401-rnzaftmawhf.htm
20150402.export.CSV:422263429	20150402	201504	2015	2015.2521	NZL	NEW ZEALAND	NZL								MIL	AIR FORCE						MIL			1	036	036	03	1	4.0	10	1	10	2.40549828178694	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	20150402	http://www.nzdf.mil.nz/news/media-releases/2015/20150401-rnzaftmawhf.htm
20150402.export.CSV:422276027	20150402	201504	2015	2015.2521	AUS	AUSTRALIA	AUS								NZL	NEW ZEALAND	NZL								0	042	042	04	1	1.9	2	1	2	0	4	Sydney, New South Wales, Australia	AS	AS02	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	-33.8833	151.217	-1603135	20150402	http://www.telegraph.co.uk/news/uknews/prince-harry/11511708/Prince-Harrys-challenging-and-hectic-four-week-Australian-army-schedule-revealed.html
20150402.export.CSV:422276028	20150402	201504	2015	2015.2521	AUS	AUSTRALIA	AUS								NZL	NEW ZEALAND	NZL								0	042	042	04	1	1.9	8	1	8	0	4	Sydney, New South Wales, Australia	AS	AS02	-33.8833	151.217	-1603135	1	New Zealand	NZ	NZ	-41	174	NZ	4	Sydney, New South Wales, Australia	AS	AS02	-33.8833	151.217	-1603135	20150402	http://www.telegraph.co.uk/news/uknews/prince-harry/11511708/Prince-Harrys-challenging-and-hectic-four-week-Australian-army-schedule-revealed.html
20150402.export.CSV:422277582	20150402	201504	2015	2015.2521	NZL	NEW ZEALAND	NZL								AUS	AUSTRALIA	AUS								0	043	043	04	1	2.8	2	1	2	0	4	Sydney, New South Wales, Australia	AS	AS02	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	-33.8833	151.217	-1603135	20150402	http://www.telegraph.co.uk/news/uknews/prince-harry/11511708/Prince-Harrys-challenging-and-hectic-four-week-Australian-army-schedule-revealed.html
20150402.export.CSV:422277583	20150402	201504	2015	2015.2521	NZL	NEW ZEALAND	NZL								AUS	AUSTRALIA	AUS								0	043	043	04	1	2.8	8	1	8	0	1	New Zealand	NZ	NZ	-41	174	NZ	4	Sydney, New South Wales, Australia	AS	AS02	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	-33.8833	151.217	-1603135	20150402	http://www.telegraph.co.uk/news/uknews/prince-harry/11511708/Prince-Harrys-challenging-and-hectic-four-week-Australian-army-schedule-revealed.html
20150403.export.CSV:422436092	20150403	201504	2015	2015.2548											NZL	NEW ZEALAND	NZL								0	036	036	03	1	4.0	10	1	10	3.17725752508361	0							1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	20150403	http://www.couriermail.com.au/news/national/prince-harry-to-embed-with-the-australian-army-in-sydney-darwin-and-perth/story-fnihslxi-1227288980403?nk=16e4939ec99cf4e855b6fb5db1b90b2f
20150403.export.CSV:422437342	20150403	201504	2015	2015.2548	NZL	NEW ZEALAND	NZL																		0	036	036	03	1	4.0	50	1	50	3.17725752508361	1	New Zealand	NZ	NZ	-41	174	NZ	0							1	New Zealand	NZ	NZ	-41	174	NZ	20150403	http://www.couriermail.com.au/news/national/prince-harry-to-embed-with-the-australian-army-in-sydney-darwin-and-perth/story-fnihslxi-1227288980403?nk=16e4939ec99cf4e855b6fb5db1b90b2f
20150403.export.CSV:422440480	20150403	201504	2015	2015.2548	GRCMIL	CRETE	GRC					MIL			NZL	NEW ZEALAND	NZL								1	190	190	19	4	-10.0	4	1	4	-2.4793388429752	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	20150403	http://robertalfredjay.blogspot.com/2015/04/recent-developments.html
20150403.export.CSV:422589973	20150403	201504	2015	2015.2548	USAMIL	AMERICAN	USA					MIL			NZL	NEW ZEALAND	NZL								0	050	050	05	1	3.5	4	1	4	1.0752688172043	1	United States	US	US	38	-97	US	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	20150403	http://www.officialwire.com/news/carter-demographics-economics-boost-asias-global-profile/
20150403.export.CSV:422589974	20150403	201504	2015	2015.2548	USAMIL	UNITED STATES	USA					MIL			NZL	NEW ZEALAND	NZL								0	050	050	05	1	3.5	2	1	2	1.0752688172043	1	United States	US	US	38	-97	US	1	Philippines	RP	RP	13	122	RP	1	New Zealand	NZ	NZ	-41	174	NZ	20150403	http://www.officialwire.com/news/carter-demographics-economics-boost-asias-global-profile/
20150403.export.CSV:422591552	20150403	201504	2015	2015.2548	CUB	CUBA	CUB								NZLMIL	NEW ZEALAND	NZL					MIL			0	173	173	17	4	-5.0	12	1	12	-4.05887197204034	1	Cuba	CU	CU	21.5	-80	CU	0		NZ	NZE7	-36.75	174.583	11483124	0		NZ	NZE7	-36.75	174.583	11483124	20150403	http://www.stuff.co.nz/dominion-post/news/67608310/battle-of-manners-st-us-wartime-invasion-had-racist-side
20150403.export.CSV:422591553	20150403	201504	2015	2015.2548	CUB	CUBA	CUB								NZLMIL	NEW ZEALAND	NZL					MIL			0	173	173	17	4	-5.0	3	1	3	-4.05887197204034	1	Cuba	CU	CU	21.5	-80	CU	1	Cuba	CU	CU	21.5	-80	CU	0		NZ	NZE7	-36.75	174.583	11483124	20150403	http://www.stuff.co.nz/dominion-post/news/67608310/battle-of-manners-st-us-wartime-invasion-had-racist-side
20150403.export.CSV:422592609	20150403	201504	2015	2015.2548	NZL	AUCKLAND	NZL								GOVMIL	DEFENCE MINIST						GOV	MIL		0	020	020	02	1	3.0	4	1	4	-4.05887197204034	0		NZ	NZE7	-36.75	174.583	11483124	0		NZ	NZE7	-36.75	174.583	11483124	4	Avondale, New Zealand (general), New Zealand	NZ	NZ00	-36.8833	174.7	-1506939	20150403	http://www.stuff.co.nz/dominion-post/news/67608310/battle-of-manners-st-us-wartime-invasion-had-racist-side
20150403.export.CSV:422592610	20150403	201504	2015	2015.2548	NZL	AUCKLAND	NZL								GOVMIL	DEFENCE MINIST						GOV	MIL		0	020	020	02	1	3.0	16	1	16	-4.05887197204034	0		NZ	NZE7	-36.75	174.583	11483124	0		NZ	NZE7	-36.75	174.583	11483124	0		NZ	NZE7	-36.75	174.583	11483124	20150403	http://www.stuff.co.nz/dominion-post/news/67608310/battle-of-manners-st-us-wartime-invasion-had-racist-side
20150403.export.CSV:422592612	20150403	201504	2015	2015.2548	NZL	KIWI	NZL								MIL	SERVICEMEN						MIL			0	036	036	03	1	4.0	20	1	20	-4.05887197204034	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	20150403	http://www.stuff.co.nz/dominion-post/news/67608310/battle-of-manners-st-us-wartime-invasion-had-racist-side
20150403.export.CSV:422593403	20150403	201504	2015	2015.2548	USAMIL	AMERICAN	USA					MIL			NZL	NEW ZEALAND	NZL								0	050	050	05	1	3.5	12	3	12	1.10882223256229	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	20150403	http://www.defense.gov/news/newsarticle.aspx?id=128528
20150403.export.CSV:422593404	20150403	201504	2015	2015.2548	USAMIL	UNITED STATES	USA					MIL			NZL	NEW ZEALAND	NZL								0	050	050	05	1	3.5	6	3	6	1.10882223256229	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	1	Philippines	RP	RP	13	122	RP	1	New Zealand	NZ	NZ	-41	174	NZ	20150403	http://www.defense.gov/news/newsarticle.aspx?id=128528
20150403.export.CSV:422647385	20150403	201504	2015	2015.2548	NZL	NEW ZEALAND	NZL								MIL	NAVAL						MIL			0	061	061	06	2	6.4	4	1	4	0.35820895522389	4	Naval Point, New Zealand (general), New Zealand	NZ	NZ00	-43.6028	172.715	286271	4	Naval Point, New Zealand (general), New Zealand	NZ	NZ00	-43.6028	172.715	286271	4	Naval Point, New Zealand (general), New Zealand	NZ	NZ00	-43.6028	172.715	286271	20150403	http://www.scoop.co.nz/stories/AK1504/S00079/rebuild-and-recovery-of-the-port-of-lyttelton-closer.htm
